DEBUG 2022-04-27 13:54:42,245 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - TFCLPortal.Applications.Dto.ApplicationListDto
INFO  2022-04-29 11:08:43,280 [22   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:43,284 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc) in 4407.8781ms
INFO  2022-04-29 11:08:43,288 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8780.9718ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:43,361 [30   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 107.9669ms.
INFO  2022-04-29 11:08:43,377 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 102.5584ms.
INFO  2022-04-29 11:08:43,867 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:08:43,906 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 36.2004ms.
INFO  2022-04-29 11:08:44,142 [6    ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:44,144 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 5261.8576ms
INFO  2022-04-29 11:08:44,149 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9704.1464ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:45,385 [7    ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:45,389 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc) in 6517.1925ms
INFO  2022-04-29 11:08:45,393 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10858.4747ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:45,427 [23   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:45,433 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.getAuthorizeInstallmentPayment (TFCLPortal.Web.Mvc) in 6545.1441ms
INFO  2022-04-29 11:08:45,438 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10909.4684ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:45,665 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:08:45,693 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:08:47,550 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:08:47,587 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 33.0987ms.
INFO  2022-04-29 11:08:47,842 [21   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:47,846 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 2149.0879ms
INFO  2022-04-29 11:08:47,851 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2188.5114ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:52,724 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/ViewTransactions?accountId=495  
INFO  2022-04-29 11:08:52,737 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "ViewTransactions", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:08:52,826 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc) with arguments (495) - Validation state: Valid
INFO  2022-04-29 11:08:53,244 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 414.9188ms.
INFO  2022-04-29 11:08:53,835 [23   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view ViewTransactions.
INFO  2022-04-29 11:08:53,943 [23   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view ViewTransactions executed in 113.159ms.
INFO  2022-04-29 11:08:53,947 [23   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc) in 1205.7491ms
INFO  2022-04-29 11:08:53,954 [23   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1226.6862ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:08:54,032 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 11:08:54,060 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 31.8943ms 404 
INFO  2022-04-29 11:08:54,123 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:08:54,126 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:08:54,139 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:08:54,141 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:08:54,146 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:08:54,149 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:08:54,151 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.9815ms.
INFO  2022-04-29 11:08:54,154 [13   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:08:54,161 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 18.8396ms
INFO  2022-04-29 11:08:54,165 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 41.6436ms 200 application/x-javascript
INFO  2022-04-29 11:08:54,184 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 31.752ms.
INFO  2022-04-29 11:08:54,188 [7    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:08:54,191 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 46.5287ms
INFO  2022-04-29 11:08:54,195 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 70.9769ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:08:54,982 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:08:55,004 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:08:56,670 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:08:56,705 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 32.0095ms.
INFO  2022-04-29 11:08:56,966 [19   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:08:56,970 [19   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 1962.7363ms
INFO  2022-04-29 11:08:56,973 [19   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1994.6317ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:08:57,480 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/CreditForm?AccountId=495  
INFO  2022-04-29 11:08:57,503 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "CreditForm", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.CreditForm (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:08:57,602 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.CreditForm (TFCLPortal.Web.Mvc) with arguments (495) - Validation state: Valid
INFO  2022-04-29 11:08:57,979 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.CreditForm (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 370.3719ms.
INFO  2022-04-29 11:08:58,910 [21   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view CreditForm.
INFO  2022-04-29 11:08:59,370 [21   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view CreditForm executed in 467.5874ms.
INFO  2022-04-29 11:08:59,373 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.CreditForm (TFCLPortal.Web.Mvc) in 1867.0985ms
INFO  2022-04-29 11:08:59,377 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1898.3511ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:08:59,431 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 11:08:59,465 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.9047ms 404 
INFO  2022-04-29 11:08:59,521 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:08:59,525 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:08:59,538 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:08:59,543 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:08:59,548 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:08:59,552 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:08:59,556 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.1224ms.
INFO  2022-04-29 11:08:59,561 [21   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:08:59,569 [7    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 27.7166ms
INFO  2022-04-29 11:08:59,574 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 56.4668ms 200 application/x-javascript
INFO  2022-04-29 11:08:59,598 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 41.4973ms.
INFO  2022-04-29 11:08:59,602 [28   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:08:59,608 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 59.135ms
INFO  2022-04-29 11:08:59,612 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 86.9515ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:08:59,987 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:09:00,004 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:09:01,982 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:09:02,026 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 38.1429ms.
INFO  2022-04-29 11:09:02,315 [20   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:09:02,318 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 2311.5963ms
INFO  2022-04-29 11:09:02,322 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2337.3592ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:09:13,755 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/CustomerAccount/Credit application/x-www-form-urlencoded 420
INFO  2022-04-29 11:09:13,778 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Credit", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.Credit (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:09:14,094 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.Credit (TFCLPortal.Web.Mvc) with arguments (TFCLPortal.Transactions.Dto.CreateTransactionDto) - Validation state: Valid
INFO  2022-04-29 11:09:14,283 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.Credit (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.RedirectToActionResult in 182.7837ms.
INFO  2022-04-29 11:09:14,403 [28   ] ft.AspNetCore.Mvc.RedirectToActionResult - Executing RedirectResult, redirecting to /CustomerAccount/ViewTransactions?accountid=495.
INFO  2022-04-29 11:09:14,410 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.Credit (TFCLPortal.Web.Mvc) in 627.5516ms
INFO  2022-04-29 11:09:14,413 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 659.2606ms 302 
INFO  2022-04-29 11:09:14,423 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/ViewTransactions?accountid=495  
INFO  2022-04-29 11:09:14,443 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "ViewTransactions", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:09:14,679 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc) with arguments (495) - Validation state: Valid
INFO  2022-04-29 11:09:14,938 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 251.8661ms.
INFO  2022-04-29 11:09:16,000 [28   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view ViewTransactions.
INFO  2022-04-29 11:09:16,020 [28   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view ViewTransactions executed in 16.9902ms.
INFO  2022-04-29 11:09:16,026 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.ViewTransactions (TFCLPortal.Web.Mvc) in 1576.6093ms
INFO  2022-04-29 11:09:16,034 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1608.5175ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:09:16,205 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 11:09:16,272 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 71.8591ms 404 
INFO  2022-04-29 11:09:16,332 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:09:16,346 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:09:16,351 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:09:16,354 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.102ms.
INFO  2022-04-29 11:09:16,357 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:09:16,360 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:09:16,365 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 16.5575ms
INFO  2022-04-29 11:09:16,369 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 35.7996ms 200 application/x-javascript
INFO  2022-04-29 11:09:16,378 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:09:16,383 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:09:16,408 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 21.9161ms.
INFO  2022-04-29 11:09:16,412 [20   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:09:16,418 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 33.7908ms
INFO  2022-04-29 11:09:16,424 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 66.4759ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:09:16,714 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:09:16,731 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:09:18,452 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:09:18,493 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 38.2987ms.
INFO  2022-04-29 11:09:18,757 [28   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:09:18,761 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 2026.1853ms
INFO  2022-04-29 11:09:18,765 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2051.384ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:23:38,983 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/TransactionAuthorization  
INFO  2022-04-29 11:23:39,919 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "TransactionAuthorization", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:40,121 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:23:40,226 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 99.2268ms.
INFO  2022-04-29 11:23:40,271 [28   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view TransactionAuthorization.
INFO  2022-04-29 11:23:40,397 [6    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view TransactionAuthorization executed in 136.4417ms.
INFO  2022-04-29 11:23:40,401 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) in 477.7888ms
INFO  2022-04-29 11:23:40,407 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1422.7772ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:23:40,505 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
